-9,1,0.181855264504251,-0.0202061405004723
-8.99818144735496,0.999797938594995,0.181860408934486,-0.0202067121038318
-8.99636284326561,0.999595871473957,0.181870187241319,-0.0202077985823688
-8.9945441413932,0.999393793488133,0.181884138813163,-0.0202093487570181
-8.99272530000507,0.999191700000563,0.181901849219769,-0.0202113165799744
-8.99090628151287,0.998989586834763,0.181922945582632,-0.0202136606202924
-8.98908705205705,0.99878745022856,0.181947092409477,-0.020216343601053
-8.98726758113295,0.99858528679255,0.181973987846345,-0.0202193319829272
-8.98544784125449,0.998383093472721,0.182003360305378,-0.0202225955894864
-8.98362780765143,0.998180867516826,0.182034965430671,-0.0202261072700746
-8.98180745799713,0.997978606444125,0.182068583368287,-0.0202298425964763
-8.97998677216344,0.99777630801816,0.182104016309943,-0.0202337795899936
-8.97816573200035,0.99757397022226,0.182141086282943,-0.0202378984758825
-8.97634432113752,0.997371591237501,0.182179633161665,-0.0202421814624073
-8.9745225248059,0.997169169422877,0.182219512878392,-0.0202466125420436
-8.97270032967712,0.996966703297457,0.182260595813505,-0.0202511773126117
-8.97087772371898,0.996764191524331,0.18230276534706,-0.02025586281634
-8.96905469606551,0.996561632896167,0.182345916555569,-0.0202606573950632
-8.96723123689995,0.996359026322217,0.182389955039423,-0.0202655505599359
-8.96540733734956,0.996156370816617,0.182434795867872,-0.020270532874208
-8.96358298939088,0.995953665487875,0.182480362629766,-0.0202755958477518
-8.96175818576458,0.995750909529398,0.182526586579461,-0.0202807318421624
-8.95993291989879,0.995548102210976,0.18257340586835,-0.0202859339853722
-8.9581071858401,0.995345242871122,0.182620764853428,-0.0202911960948253
-8.95628097819157,0.995142330910174,0.182668613475178,-0.0202965126083531
-8.95445429205682,0.994939365784091,0.182716906697826,-0.0203018785219806
-8.95262712298984,0.994736346998871,0.182765604005706,-0.0203072893339673
-8.95079946694978,0.994533274105531,0.182814668950119,-0.0203127409944577
-8.94897132026028,0.994330146695587,0.182864068741616,-0.0203182298601796
-8.94714267957287,0.994126964396985,0.18291377388316,-0.0203237526536845
-8.94531354183404,0.993923726870448,0.182963757840061,-0.0203293064266734
-8.94348390425563,0.993720433806181,0.183013996742999,-0.0203348885269998
-8.9416537642882,0.993517084920911,0.183064469120824,-0.0203404965689804
-8.939823119597,0.993313679955221,0.183115155660141,-0.0203461284066823
-8.93799196804039,0.993110218671155,0.183166038988996,-0.0203517821098884
-8.93616030765051,0.992906700850056,0.183217103482249,-0.0203574559424721
